song title,artist/band name,year,lyrics url,lyrics
Frat House,Slaughterhouse,2012,https://www.azlyrics.com/lyrics/slaughterhouse/frathouse.html,"[Intro x2: Eminem]
All the ugly people be quiet
[Hook:]
I got a house full of bitches, niggas, it is going down
I'm a hold my own, yeah
Bitches laying on the floor like it's a crack house
Welcome to the frat house
Condoms, kegs, liquor, weed, pills
I'm a hold my own, yeah
Bitches laying on the floor like it's a crack house
Welcome to the frat house
[Verse 1: Royce Da 5'9""]
Your lady's on my dick, you'll probably be mad
If you find out I had her skipping biology class
You got comedy cash
I'm a quarter of the Slaughter, half of the dream team, the anomaly Bad
We here to riot the scene
Quiet your entire college up, tie up your dean
My Q-Dog's on that step shit
I'm 'bout to send a text to my next ex-bitch
Have you on pills, on 'shrooms
Have you feeling like oh-la-la-laa
Now it's sounding like Lauryn Hill's in your dorm room
Spit at me wrong, get hit with my new llama
It'll knock him out his shoes
Drop him on niggas then who dropping out of school
Slaughterhouse gang, streamers, confetti
The squeamish had better get ready, because
[Hook]
[Verse 2: Crooked I]
LBC, we them beach boys
We don't need your education, we Pink Floyd
I'm getting destroyed
I'm getting oral from a Maury sexy decoy; she on that E boy
She paying tuition with webcam's and PayPal
School in L.A. but she say she from 8 Mile
Her pussy hotter than a chili pepper
I tell her lay down and give it away give it away now
Later on, she'll be wearing my Letterman jacket
Reach in your pocket (Marley's) medicine packet
Let 'em attack it cause that's my regular tactic
'Cause that's what let'em get active, whoever said I'm romantic
Is wrong, hope you got a powerful chin
Cause they say blowjobs are flowers for men
I'm a need about a dozen, go get your guzzling cousins
And your trouser arouse us, we wilding again
[Hook]
[Verse 3: Joe Budden (w/ Joell Ortiz)]
See I'm an on-stage rock star
(Backstage porn star)
Gave my laptop (Then I threw her on the armoire)
Make it red storm when that Saint John in you
(Brain in the college in Philly, call that Temple
I like a really huge ass)
Bend over, take her to church now she in U-Mass
Scoop my Spelman broad for all out sex
Show her 12 bedrooms, still there's more house left
(Titty in my left hand
Drunk as a freshman on his tenth keg stand)
Got a sophomore, all jaw, give me drunk head
Roommate joined in, climbing down from the bunk bed
(Yeah) Matter of fact (No)
(Yo, I am so... throwed)
But still gave me a new demeanor
Chris Reeves graduated, I'm a super senior
[Hook]"
Narrow Way,Bob Dylan,2012,https://www.azlyrics.com/lyrics/bobdylan/narrowway.html,"I'm gonna walk across the desert 'til I'm in my right mind.
I won't even think about what I left behind
Nothing back there anyway that I can call my own
Go back home, leave me alone
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
Ever since the British burned the White House down
There's a bleeding wound in the heart of town
I saw you drinking from an empty cup
I saw you buried and I saw you dug up
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
Look down angel from the skies
Help my weary soul to rise
I kissed your cheek, I dragged your plow
You broke my heart, I was your friend 'til now.
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
In the courtyard of the golden sun
You stand and fight or you break and run
You went and lost your lovely head
For a drink of wine and a crust of bread
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
We looted and we plundered on distant shores
Why is my share not equal to yours?
Your father left you, your mother too
Even death has washed it's hands of you
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
This is a hard country to stay alive in
Blades are everywhere, and they're breaking my skin
I'm armed to the hilt and I'm struggling hard
You won't get out of here unscarred.
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
You got too many lovers waiting at the wall
If I had a thousand tongues I couldn't count them all
Yesterday I could've thrown them all in the sea
Today even one may be too much for me
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
Cake walking baby, you could do no wrong
Put your arms around me where they belong
I wanna take you on a roller coaster ride
Lay my hands all over you, tie you to my side
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
I've got a heavy stacked woman with a smile on her face
And she has crowned my soul with grace
I'm still hurting from an arrow that pierced my chest
I'm gonna have to take my head and bury it between your breasts
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
Been dark all night but now it's dawn
The moving finger is moving on
You can guard me while I sleep
Kiss away the tears I weep
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday
I love women, and she loves men
We've been to the west and we're going back again
I heard a voice at the dusk of day
Saying, ""Be gentle brother, be gentle and pray.""
It's a long road, it's a long and narrow way
If I can't work up to you, you'll surely have to work down to me someday"
White Girl In Paris,JoJo,2012,https://www.azlyrics.com/lyrics/jojo/whitegirlinparis.html,"The way I see it, you said you just can’t win it
Everybody’s in it for their own game
You can’t please them all
There's always someone calling you down
I do my best and I do good business
There’s a lot of people asking for my time
Trying to get ahead, trying to be a good friend of mine
But I was a free man in paris
I felt infetted and alive
There was no one callin me up for favors
And no one’s future to decide
You know I’d go back there tomorrow
If all the work I’ve taken on
And start make a machinery,
Behind the popular song
I deal in dreamers and terrible screamers
Lately I wonder why I do it for
If I had my way, I’d just walk through those doors
And one day, down the Champs Elysee,
Going café to cabaret, looking now I feel when I find
A very good friend of mine
I was a free man in paris
I felt infetted and alive
There was no one callin me up for favors
And no one’s future to decide
You know I’d go back there tomorrow
If all the work I’ve taken on
And start make a machinery,
Behind the popular song
Behind the popular song"
Prehistoric,"Now, Now",2012,https://www.azlyrics.com/lyrics/nownow/prehistoric.html,"I know this will mess things up tonight
But god, it feels so good to close my eyes
I'll say that I've been trying to move on
We both know I'm not
It may be different now, but the pattern won't wash out
Covers up our eyes, leaves us knots and severed ties
We follow new lines
I would trade this sleep for you in a heartbeat
But this weather will not lift
It leaves us shouting into cliffs without an echo
Each day you come closer
So close I can almost feel your breath on my shoulders
But I know if I turn around you might run away again
It may be different now, but the pattern won't wash out
Covers up our eyes, leaves us knots and severed ties
We follow new lines
Stuck like those prehistoric mammoths in the ice
Thaw me out and I won't close my eyes
Stuck like those prehistoric mammoths in the ice
Thaw me out and I won't go to sleep tonight"
Strut,Aleesia,2012,https://www.azlyrics.com/lyrics/aleesia/strut.html,"Bang to this
They are looking at me
Whispering my name
Cause when I walk into the room
Yeah, that's my stage
Watch my body carefully
You can't take your eyes off me
Memorized when I walk to bass
Is she real, love?
Is she a dream?
She's such,
You can see it in my strut (uh-huh)
When I walk up in the club (uh-huh)
Light up like an electric shock (uh-huh)
You can see it in my strut
Str-str-strut, str-str-strut, str-str
All the girls, we want to party
We put on our heal and strut
We don't want to hurt nobody
We put on our heal and strut
All the girls, we want to party
We put on our heal and strut
We don't want to hurt nobody
We put on our heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
Strut, strut, strut, strut, strut
Strut, strut, strut, strut, strut
Like a queen, I'm walking to my throne
I know you wishing numbers ringing in my phone
Oh, who does she think she is?
Looking like she's only missed
Watch me work, work it on the floor
Is she real, love?
Is she a dream?
She's such,
You can see it in my strut (uh-huh)
When I walk up in the club (uh-huh)
Light up like an electric shock (uh-huh)
You can see it in my strut
Str-str-strut, str-str-strut, str-str
All the girls, we want to party
We put on our heal and strut
We don't want to hurt nobody
We put on our heal and strut
All the girls, we want to party
We put on our heal and strut
We don't want to hurt nobody
We put on our heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
Strut, strut, strut, strut, strut
Strut, strut, strut, strut, strut
Gimme, gimme, gimme this Bud light
Gimme, gimme, gimme the dance floor
Show me, show me, show me the green light
Tell me, tell me, tell me you want more
Gimme, gimme, gimme this Bud light
Gimme, gimme, gimme the dance floor
Show me, show me, show me the green light
Tell me, tell me, tell me you want more
Is she real, love?
Is she a dream?
She's such
You can see it in my strut (uh-huh)
When I walk up in the club (uh-huh)
Light up like an electric shock (uh-huh)
You can see it in my strut
Str-str-strut, str-str-strut, str-str
All the girls, we want to party
We put on our heal and strut
We don't want to hurt nobody
We put on our heal and strut
All the girls, we want to party
We put on our heal and strut
We don't want to hurt nobody
We put on our heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
We put on, heal put on, heal put on
Heal and strut
Strut, strut, strut, strut, strut
Strut, strut, strut, strut, strut
The night is housing
And we have nothing to lose
I feel so good inside
And when I hear that sound
It'll make me move
I can't control my mind"
Schlaflos,"Oerding, Johannes",2013,https://www.azlyrics.com/lyrics/johannesoerding/schlaflos.html,"Die Uhr zeigt halb sechs, die Stadt liegt im Bett
Vorhin war alles voller Menschentrauben
Der Barmann räumt auf und es sieht fast so aus
Als schließen Kneipen und Clubs ihre Augen
Ich bin immer noch wach und laufe blind durch die Nacht
Ich bin schlaflos
Ich krieg' meine Augen nicht zu
Ich bin schlaflos
In meinem Kopf brennt noch Licht
Ich bin schlaflos
Weil's viel zu laut in mir ist
Und ich warte darauf
Dass irgendwann ein neuer Tag anbricht
Auf dreckigen Wegen, bei Kälte und Regen
Versucht die Stille dem Lärm zu verzeihen
Die Straßen sind stumm, nur ich lauf' immer noch rum
Ich könnt' grad alle, die schlafen, beneiden
Und es fühlt sich so an, als ob ich nie wieder schlafen kann
Ich bin schlaflos
Ich krieg' meine Augen nicht zu
Ich bin schlaflos
In meinem Kopf brennt noch Licht
Ich bin schlaflos
Weil's viel zu laut in mir ist
Und ich warte darauf
Dass irgendwann ein neuer Tag anbricht
Und jeder weiß, wie das ist, wenn man das Schlafen vergisst
Weil irgendwas, irgendwer in den Gedanken fest sitzt
Und jeder weiß irgendwann, da fängt ein neuer Tag an
An dem man das, was war, wieder vergessen kann
Ich bin schlaflos
Ich krieg' meine Augen nicht zu
Ich bin schlaflos
In meinem Kopf brennt noch Licht
Ich bin schlaflos
Weil's viel zu laut in mir ist
Und ich warte darauf
Dass irgendwann ein neuer Tag anbricht"
Fuck Up Da Fun,"Roth, Asher",2013,https://www.azlyrics.com/lyrics/asherroth/fuckupdafun.html,"Who want it?
Who-who want it?
3-4-5 in the door for 20
Tell grandma I'm a need more money
Gonna catch you wide eye little Steve bull shitting
Ready, steady, chase like I'm shitting
Gotta make a move like I need a new tenant
Started with a tomb and the whole room pegging out
One two school, that is one too many
Ready ready, now I'm gonna sweat it
Keep me outside, I'm a come back dreading
When I think bright's why, now what
Bullet, bullet, bang bang bullet
Look at that rang, gonna slice that bullet
Wanna gang bang, want a pink thing
Call it with a big gang bang with strains like a mullet
Mullet mullet, boy looking here
One time boy he's boarding the gym
Whatcha got for, what's important to the gym
I'm imported by Jordan recording the gym
Cork to the wind, cork to the grim
Enjoying the cord and store to the Zen
Thought I adorned the store young men
When you thrive when I work New York in a cent
Down in the South I'm browsing about
In the times I'm bound to cow to a mouse
[?]
4000 an ounce
Now's for the [?] stick around for the fowl
Arousing around, you could tell how I tell
And I bump 2-3-4-5 and result
Shout this out
Let's go in
You know what I'm [?] to the floor
With two left foot
I stand with a sword making nuance cut
Making men on the shore, got his two bands cup
God damn so pure only two bump chop
No Zanax the poor I don't blast up
I'm a Santa sword, blood lust
Rock friends and you do that up
Too messed up
Understand it's a shame your friend's a no no
Me and these rap games
It's like C and Coco
Waiting for the shows doing jams and go go
For those who don't know it
It was ropes and gobo
Houses go broke, but the blot don't know
Show's a bozo, but oh you do do do
You so low but impose the grope low
You blow flow, I flow pro bono
You two don't getcha confused
I bruise if you bruise
You bruise like prune juice
Lose a tooth proof
And all you proof truth
'Cause all this new bruise
And rooter's new bruise they do like who's who
And boobs is what I do
Do enthusiast and movies when I come through
Show the true me in and evolution
Tell me the truth now me and [?]
We're gonna be rude
And fought over a dog
Thanks a lot dog and when they say you a frog
Ask a shot making strangers say
Then take our best men and lay them up in the sun
Ain't never saw a parade in a thong
And I pray for the day these stripes in the sun
Changing the game then thank when I'm gone
One thing straight and I'm great when I'm yours
Hella strong
Pretty huge biceps"
Nashville,Dylan Holland,2013,https://www.azlyrics.com/lyrics/dylanholland/nashville.html,"These long summer days have kept me thinking
About the lies of love and faces that I should believe in
My eyes start to swell when I think of leaving
But days come and go and this is just the weekend
Big city with a little guitar and a road of endless dreams
Right here theres a place in this world where I can finally be me
I'm so glad that I can love you and I know you'll never leave
And a place where dreams are made is a place I wanna be
When I go back home I lay down and I think silently
There's something missing inside of me,
I left my heart back in Nashville
Yeah
As I cross that old bridge on the faint Ohio line
my thoughts start racing man I wish I had more time
these walls are built inside my mind seem to wrap all the way around
and I feel my heart is breaking cause when it beats it makes no sound
now a days I'm feeling strange maybe I'm starting to lose my mind
but when I'm here I don't need to fear
I just put the past behind me yeahhh
I'm so glad that I can love you and I know you'll never leave
And a place where dreams are made is a place I wanna be
When I go back home I lay down and I think silently
There's something missing inside of me,
I left my heart back in Nashville
It's just me and my guitar and an endless road to nowhere
maybe I'll find help along the way
keep pushing thru and I know that I'll get stronger thru the day
I just wish that I could stay
I'm so glad that I can love you and I know you'll never leave
In a place where dreams are made is a place I wanna be yeah yeah
When I go back home I lay down and I think silently woah
Theres something missing inside of me,
I left my heart back in Nashville,
I left my heart back in Nashville,
These long summer days have kept me thinking
About the lies of love and the faces that I should believe in"
Godiva,Heaven Shall Burn,2013,https://www.azlyrics.com/lyrics/heavenshallburn/godiva.html,"Come save me from the burning,
Ride against these dire times,
Versus all apathy and disregard,
Yielding new hope to all the fallen ones,
To all the silenced, to those unheard...
A sign of hope in peaceless times,
A shining light among the darkest nights,
Godiva, your silent rage will bury them,
Godiva, promise me, convey our hate and screams...
Will you bury them, Godiva will you bury them,
No truth will ever reach them, no word will ever touch him,
A life beyond all sympathy...
A sign of hope in peaceless times,
A shining light among the darkest nights,
Godiva, your silent rage will bury them,
Godiva, promise me, convey our hate and screams...
One day the tide is turning,
And nothing will be left for them,
Of all their vanity, of all this selfishness,
Godiva will bury them, Lady Godiva,
When will you ride again...
No truth will ever reach them,
No word will ever touch him,
A life beyond all sympathy...
A sign of hope in peaceless times,
A shining light among the darkest nights,
Godiva, your silent rage will bury them,
Godiva, promise me, convey our hate and screams..."
Solar,Inner Wave,2013,https://www.azlyrics.com/lyrics/innerwave/solar.html,"An invitation to move away from
To crawl back inside back where we came from
But everyone's fine
A stormy outlook it keeps on coming but I close my eyes
Don't know the difference between reality and what's inside
But everyone's fine
Fine as far as I know
And everyone's right right as far as I know
And everyone's fine
Fine as far as I know
Far as I know
Far as I know
But everyone's fine
Fine as far as I know
And everyone's right right as far as I know
And everyone's fine
Fine as far as I know
Far as I know
Far as I know"
Como Tiene Que Ser,Arcángel,2013,https://www.azlyrics.com/lyrics/arcangel/comotienequeser.html,"Aja 
Quisiera quererte con sentimiento 
Hacerte el amor con elegancia 
Y seducirte con maldad 
Haciéndolo muy lento 
En mi habitación como tiene que ser 
Disfrutándonos, gozándonos 
Cada minuto hasta el amanecer 
En la cama hagamos un juramento 
Por todas las noches darnos placer 
Amándonos, gozándonos 
Cada minuto hasta el amanecer 
Al parecer todo fue inesperado 
Y tan inesperado fue 
Que ahora me gusta demasiado 
Si tú no estás me siento desesperado 
Pero todo cambia mami cuando estas a mi lado 
Entonces tú me dices, tú me sigues 
Te puede ir bien si a mí tú me eliges 
No tengo tiempo para el pasado 
Yo prefiero contigo estar acostado (prrra) 
Haciéndolo muy lento 
En mi habitación como tiene que ser 
Disfrutándonos, gozándonos 
Cada minuto hasta el amanecer 
En la cama hagamos un juramento 
Por todas las noches darnos placer 
Amándonos, gozándonos 
Cada minuto hasta el amanecer 
Y al parecer no te estuvo suficiente 
Y me llamaste al otro día de repente 
Me lo encuentro curioso 
Que me hayas escogido a mi entre tanta gente 
Dímelo de frente, si así lo siente 
Te juro que por siempre voy a estar pendiente 
A lo que te pase, o a lo que te suceda 
El que invente contigo se queda 
(tu y yo seguimos) 
Haciéndolo muy lento 
En mi habitación como tiene que ser 
Disfrutándonos, gozándonos 
Cada minuto hasta el amanecer 
En la cama hagamos un juramento 
Por todas las noches darnos placer 
Amándonos, gozándonos 
Cada minuto hasta el amanecer 
A mí no me interesa lo que hiciste 
Ni lo que dejaste de hacer en tu pasado, baby 
Lo que realmente me importa 
Es que soy yo quien está a tu lado 
dime cuando 
Vas a seguir pensando 
Y te decidirás a no mirar hacia atrás 
Y saber que yo soy capaz de tenerte 
Hasta cuando 
Vas a seguir pensando 
Y te decidirás a no mirar hacia atrás 
Y saber que yo soy capaz de tenerte 
You 
Austin 
La Marash 
Dicen que el mundo se está acabando 
Pero para mí la historia se acaba de repetir 
Por lo tanto con temas como este 
seguimos solidificando nuestra estructura 
Te acuerdas 
Mambo Kingz 
Luian 
Flow Factory 
Pina Records 
¿Capich? 
Dime cuando 
Porque lo estás pensando 
Te decidirás a no mirar hacia atrás 
Y saber que yo soy capaz de quererte 
Hasta cuando 
Vas a seguir pensando 
Y te decidirás a no mirar hacia atrás 
Y saber que yo soy capaz de tenerte 
Te fuiste rápido aquel día y me quede pensando 
Que vas a hacer, dime que harás 
Volver a verte cuando 
Aquel problema 
No somos ni tú ni yo 
Aquí el problema 
Es la gente mala a nuestro alrededor 
Pero con clase nos comportamos 
No nos dejamos ver que bien actuamos 
Me gusta la manera en que jugamos 
A que no nos amamos 
A veces ni nos hablamos 
Y como quiera disfrutamos (muack) 
Haciéndolo muy lento 
Como tiene que ser"
Moved By You,India.Arie,2013,https://www.azlyrics.com/lyrics/indiaarie/movedbyyou.html,"La, La, La
La, La, La
La, La, La
Oh, Oh 
La, La, La
La, La, La
La, La, La
La
I love the fragrance of your voice,
You're the colour of Loyal,
My favourite sound is your smile,
I'm intoxicated with joyful
Oh, I am moved by you
Oh, I am moved by you
I feel you on the bottom of my feet,
The very blush in my cheek,
I love the taste of the words you don't say,
You're the very meaning of peace,
I am a 10 thousand petal flower,
Unfolding in this moment,
I feel so vulnerable and so empowered,
It's everything, it's nothing, it's perfect
Oh, I am moved by you,
Oh, I am moved by you
You're the eyes of a child,
You're a horse running wild,
You're the cracking  open of a heart,
You make me feel so alive,
I am honoured to know,
The twinkle of your star,
Oh, I am moved by you,
Oh, I am moved by you
Hey,
La, La, La ( I am moved)
La, La, La (Hey, nothin, nothin, nothin, moves me like you move me)
La, La, La (oh, mmm, I am moved by you)
I give thanks for my time upon the planet Earth,
By all of your beauty,
I am so inspired,
Your love has baptised me by fire,
Oh, I am moved by you
Oh, I am moved by you
Oh, I am moved by you 
(I just wanna say thank you)
Oh, I am moved by you
(Thank you, thank you)
Oh, I am moved by you,
Oh, I am moved by... you"
Wenn Du Liebst,Adel Tawil,2013,https://www.azlyrics.com/lyrics/adeltawil/wennduliebst.html,"Ganz allein im schwarzen Licht,
Dein Blick wie hinter Glas
Treibst verschwommen durch den Raum,
Wie im Blindflug
In deinem Kopf läuft ein Film,
Den du keinem zeigen willst
Viele Freunde, kein Vertrauen,
Das muss weh tun
Ich seh' deine Farben, du leuchtest
Ein Stern der ganz alleine fliegt
Du willst es nicht hören,
Aber dein Herz ist außer Betrieb
Und das ist für dich, hey
Da ist Sehnsucht in deinem Blick
Ich fühl was du brauchst
Ist nicht was du kriegst
Kannst dich fallen lassen
Ich halt dich
Bist du dir und allen vergibst
Ich fühl wie das wär
Wenn du liebst
Wenn du liebst
Du schaust mich drei Sekunden an
Und dann wirst du wieder fremd
Rennst zurück in deine Nacht, betäubst dich
Ich seh' dich tanzen und weinen
Ein verlorener Satellit
Du willst es nicht hören,
Aber dein Herz ist außer Betrieb
Und das ist für dich, hey
Da ist Sehnsucht in deinem Blick
Ich fühl was du brauchst
Ist nicht was du kriegst
Kannst dich fallen lassen
Ich halt dich
Bist du dir und allen vergibst
Ich fühl wie das wär
Wenn du liebst
Ich finde dich
Ich finde dich
Wenn du mich suchst
Ich finde dich
Ich finde dich (Weil du was ganz besonderes bist)
Ich finde dich (Damit du siehst wie schön du bist)
Wenn du mich suchst (Weil du was ganz besonderes bist)
Und das ist für dich, hey
Da ist Sehnsucht in deinem Blick
Ich fühl was du brauchst
Ist nicht was du kriegst
Kannst dich fallen lassen
Ich halt dich
Bist du dir und allen vergibst
Ich fühl wie das wär
Wenn du liebst
Wenn du liebst
(Weil du was ganz besonderes bist)
Wie du liebst
(Damit du siehst wie schön du bist)
Ich weiß genau wie das wär.
(Weil du was ganz besonderes bist)
Wenn du liebst
Wenn du liebst"
Suite IV Electric Overture,Janelle Monáe,2013,https://www.azlyrics.com/lyrics/janellemone/suiteivelectricoverture.html,"She has arrived!
Her crown
Has a story
14 soldiers marching round and round her
I don't wanna be slave again!
No I don't wanna be slave!
I'm electric girl
From electric world
And I only want to bring you light."
When You Say Nothing At All,Christian Bautista,2014,https://www.azlyrics.com/lyrics/christianbautista/whenyousaynothingatall.html,"It's amazing how you
Can speak right to my heart.
Without saying a word
You can light up the dark.
Try as I may, I could never explain
What I hear when you don't say a thing.
[Chorus:]
The smile on your face
Lets me know that you need me.
There's a truth in your eyes
Saying you'll never leave me.
The touch of your hand says you'll catch me whenever I fall.
You say it best when you say nothing at all.
All day long I can hear
People talking out loud.
But when you hold me near (you hold me near)
You drown out the crowd.
Try as they may, they can never define
What's been said between your heart and mine.
[Chorus:]
The smile on your face
Lets me know that you need me.
There's a truth in your eyes
Saying you'll never leave me.
The touch of your hand says you'll catch me whenever I fall.
'Cause you say it best (you say it best) when you say nothing at all.
[Chorus:]
The smile on your face
Lets me know that you need me.
There's a truth in your eyes
Saying you'll never leave me.
The touch of your hand says you'll catch me whenever I fall.
'Cause you say it best (you say it best) when you say nothing at all.
(You say it best when you say nothing at all.
You say it best when you say nothing at all.)
That smile on your face,
The truth in your eyes,
The touch of your hand
Lets me know that you need me."
Crossroads,"James, Shawn",2014,https://www.azlyrics.com/lyrics/shawnjames/crossroads.html,"I went down to the Crossroads and called the devil by his name
He showed up and he took my hand saying boy you'll never be the same
Before we go you better know there'll be hell to pay
I said I don't give a damn, so let's be on our way
He spun me around
Before I knew it my feet had left the ground
Now when I had my fun and the day was done I had demons swarming round my head
I said devil you ain't said a word about these awful things I dread
He said boy I'm the father of lies, believe that much to be true
You signed a deal with the devil, now your days are numbered through and through
He spun me around
Before I knew it my feet had left the ground
He spun me around
Before I knew it my feet had left the ground"
Nada,DVICIO,2014,https://www.azlyrics.com/lyrics/dvicio/nada.html,"Despiértame mañana, hoy ya no tengo ganas de nada más
Tu olor sigue en mi cama, han sido tantas noches que recordar
Una mirada fría, haciéndonos creer que todo irá bien
Mil lágrimas perdidas, se esconden sentimientos bajo la piel
Y que me quema, y me envenena
Y está mantando, está mantándome
Y ya no tengo nada, nada
Se pasan los minutos y sigo sin nada, nada
¿De qué me sirven tantos juegos de miradas? Nada
Si aquí nadie se toca, aquí nadie hace nada, nada
Quizá sea la distancia la
Que me obliga hoy a pensar en ti
O el tiempo que no pasa
O que debí pasar más cerca de ti
Y cada noche a oscuras
Quiero sentir tu respiración
Yo quiero que me digas
Que esto que yo siento no se terminó
Y que me quema, y me envenena
Y está matando, está mantándome
Y ya no tengo nada, nada
Se pasan los minutos y sigo sin nada, nada
¿De qué me sirven tantos juegos de miradas? Nada
Si aquí nadie se toca, aquí nadie hace nada, nada
Y ya no tengo nada, nada
Se pasan los minutos y sigo sin nada, nada
¿De qué me sirven tantos juegos de miradas? Nada
Si aquí nadie se toca, aquí nadie hace nada, nada
Y ya no tengo nada, no
Camino por la calle y voy mirando nada
¿Cómo encontrar calor
Al lado de mi cama? Oh, no, no, no
¿Cómo decirte ya que sin ti no soy nada?
Soy nada
Soy nada
Soy nada"
Reason,Erasure,2014,https://www.azlyrics.com/lyrics/erasure/reason.html,"I couldn't fix my heart 'cause everything was hurting
But I've been growing stronger since you came along
I know that life is precious, gotta make the most of it
Making every second count of every day
You are the food for my soul
The tears in my heart
You are the reason I live
You are the reason that I forgive
The only reason I live
The only reason that I forgive
I always lived my life like some kind of fairytale
'Til you gave it meaning, put my feet on the ground
You are the food for my soul
The tears in my heart
You are the reason I live
You are the reason that I forgive
The only reason I live
The only reason that I forgive
'Cause you give a little love
When I'm all out of it
Never get enough
I scream and shout for it
Give a little love
I'm all over it
Never get enough
I scream and shout for your love
(Shout for your love)
(Shout for your love)
(Shout for the reason that I forgive)
Give a little love
I'm all out of it
Never get enough
Scream and shout for it
Give a little love
I'm all over it
Never get enough
Scream and shout for it
You are the reason I live
You are the reason that I forgive
The only reason I live
The only reason that I forgive
'Cause you give a little love
I'm all out of it
Never get enough
I scream and shout for it
Give a little love
I'm all over it
Never get enough
I scream and shout for your love"
Dopehead,Slaine,2014,https://www.azlyrics.com/lyrics/slaine/dopehead.html,"Sniveling whimpering crying ass junkie
White on white sneakers, yellow teeth honky
Early in the morning for your dose
Off for the day with your North Shore ho
That bitch is gross
She's your road dog, dog you's a boosting
Herb with the cokeheads bumping Whitney Houston
Stole an iPod always look in truth and
Dude get a month clean then he starts juicing
Nothing these days worse than a dopehead
Up with the birds chirp calling up Lopez
Riding 'round the projects on a little moped
Kid not knowing if imprints on his forehead
It used to make me sad but now it makes me sick
Cause everywhere I go I got these cowards on my dick
Posing for a flick trying to work before a stick
You might think I'm wrong for this but I'm certainly correct
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
Stevie got a TV that he's selling and a DVD
Player plus he's yelling 'bout a VD
That he thinks he caught from Ellen who's a seedy whore
He met at the CD store
They keep on beefing what they should sell the TV for
He's getting queasy cause the ouija board
Says she's gonna dump him
But it still won't say who she leaves him for
He asked the fucking thing a week or more ago
And it still won't tell him
God damn it Puerto Rican George
Oir, hola, we want that harina
Don't look at my girl, act like you never seen her
Give up the raw chunky
Called him a porch monkey
Vince he's leaving bean town straight for Orange County
Robbing the dopeman is brilliant when you're dope sick
It happens to them twice a week
They just fucking cope with it
Two days pass and they call him again
Call him a friend with some brand new dollars to spend
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
I got these dopeheads calling me trading a stolen pistol
But I don't got no more dope, I just got a fistful
Of Methamphetamine Crystal Meth
That I nicknamed Rick James and this bitch refs
Like two sewer rats swimming laps in a cess pool
Smells like death, rotten flesh mixed with vegetables
I mean they both gross wrinkled like old folks
I don't want a pitbull, I don't need a gold rope
Wish I never sold dope, wish I just sold coke
Bleeding cause your veins ain't healing that's no joke
Calling me at four in the morning from a payphone
Why don't you two broke motherfuckers just stay home
I told you I don't sell 'em stop asking to buy nickels
Holding two house speakers tweaking on a bicycle
And that's they vacation, what I'ma do
With these two scratched games for Playstation 2
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead
You's a dopehead"
Early Morning Rain,"Young, Neil",2014,https://www.azlyrics.com/lyrics/neilyoung/earlymorningrain.html,"In the early morning rain with a dollar in my hand
And an aching in my heart and my pockets full of sand
I'm a longway from home and I miss my loved one so
In the early morning rain with nowhere place to go
Cut on runway number nine, big 707 set to go
I'm stuck here on the grass, with the pain that ever grows
The liquor tasted good and the women all were fast
Well, there she goes, my friend, she's rolling down at last
Hear the mighty engines roar, see the silver bird on high
She's away and westward bound, far above the cloud she'll fly
Where the morning rain don't fall and the sun always shines
She'll be flying over my home in about three hours time
This old airport's got me down, it's no earthly good to me
Cause I'm stuck here on the ground, cold and drunk as I might be
You can't hop a jet plane like you can a freight train
So I'd best be on my way in the early morning rain"
